Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
ZAF,2006-02-01,2006-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2006,2006,Index,57.688150,X,base year is 2015
ZAF,2007-02-01,2007-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2007,2007,Index,60.521660,X,base year is 2015
ZAF,2008-02-01,2008-02-29,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2008,2008,Index,65.894000,X,base year is 2015
ZAF,2009-02-01,2009-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2009,2009,Index,71.835270,X,base year is 2015
ZAF,2010-02-01,2010-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2010,2010,Index,75.751100,X,base year is 2015
ZAF,2011-02-01,2011-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2011,2011,Index,78.451670,X,base year is 2015
ZAF,2012-02-01,2012-02-29,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2012,2012,Index,83.312710,X,base year is 2015
ZAF,2013-02-01,2013-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2013,2013,Index,88.308770,X,base year is 2015
ZAF,2014-02-01,2014-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2014,2014,Index,93.439860,X,base year is 2015
ZAF,2015-02-01,2015-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2015,2015,Index,97.355690,X,base year is 2015
ZAF,2016-02-01,2016-02-29,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2016,2016,Index,104.107100,X,base year is 2015
ZAF,2017-02-01,2017-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2017,2017,Index,110.858600,X,base year is 2015
ZAF,2018-02-01,2018-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2018,2018,Index,115.044400,X,base year is 2015
ZAF,2019-02-01,2019-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2019,2019,Index,119.770500,X,base year is 2015
ZAF,2020-02-01,2020-02-29,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2020,2020,Index,125.171600,X,base year is 2015
ZAF,2021-02-01,2021-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2021,2021,Index,128.817400,X,base year is 2015
ZAF,2022-02-01,2022-02-28,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2022,2022,Index,136.108900,X,base year is 2015
ZAF,2000-03-01,2000-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2000,2000,Index,44.886880,X,base year is 2015
ZAF,2001-03-01,2001-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2001,2001,Index,48.198210,X,base year is 2015
ZAF,2002-03-01,2002-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2002,2002,Index,51.243970,X,base year is 2015
ZAF,2003-03-01,2003-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2003,2003,Index,56.684040,X,base year is 2015
ZAF,2004-03-01,2004-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2004,2004,Index,55.721190,X,base year is 2015
ZAF,2005-03-01,2005-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2005,2005,Index,56.800950,X,base year is 2015
ZAF,2006-03-01,2006-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2006,2006,Index,57.860080,X,base year is 2015
ZAF,2007-03-01,2007-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2007,2007,Index,60.941180,X,base year is 2015
ZAF,2008-03-01,2008-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2008,2008,Index,66.839200,X,base year is 2015
ZAF,2009-03-01,2009-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2009,2009,Index,72.915500,X,base year is 2015
ZAF,2010-03-01,2010-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2010,2010,Index,76.426240,X,base year is 2015
ZAF,2011-03-01,2011-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2011,2011,Index,79.396870,X,base year is 2015
ZAF,2012-03-01,2012-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2012,2012,Index,84.257900,X,base year is 2015
ZAF,2013-03-01,2013-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2013,2013,Index,89.388990,X,base year is 2015
ZAF,2014-03-01,2014-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2014,2014,Index,94.655110,X,base year is 2015
ZAF,2015-03-01,2015-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2015,2015,Index,98.570950,X,base year is 2015
ZAF,2016-03-01,2016-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2016,2016,Index,104.917300,X,base year is 2015
ZAF,2017-03-01,2017-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2017,2017,Index,111.398700,X,base year is 2015
ZAF,2018-03-01,2018-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2018,2018,Index,115.584600,X,base year is 2015
ZAF,2019-03-01,2019-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2019,2019,Index,120.715700,X,base year is 2015
ZAF,2020-03-01,2020-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2020,2020,Index,125.711700,X,base year is 2015
ZAF,2021-03-01,2021-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2021,2021,Index,129.627500,X,base year is 2015
ZAF,2022-03-01,2022-03-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2022,2022,Index,137.594200,X,base year is 2015
ZAF,2000-04-01,2000-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2000,2000,Index,45.484760,X,base year is 2015
ZAF,2001-04-01,2001-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2001,2001,Index,48.428160,X,base year is 2015
ZAF,2002-04-01,2002-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2002,2002,Index,52.117400,X,base year is 2015
ZAF,2003-04-01,2003-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2003,2003,Index,56.814710,X,base year is 2015
ZAF,2004-04-01,2004-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2004,2004,Index,55.783090,X,base year is 2015
ZAF,2005-04-01,2005-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2005,2005,Index,56.972890,X,base year is 2015
ZAF,2006-04-01,2006-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2006,2006,Index,57.997630,X,base year is 2015
ZAF,2007-04-01,2007-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2007,2007,Index,61.457000,X,base year is 2015
ZAF,2008-04-01,2008-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2008,2008,Index,67.244290,X,base year is 2015
ZAF,2009-04-01,2009-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2009,2009,Index,73.185550,X,base year is 2015
ZAF,2010-04-01,2010-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2010,2010,Index,76.426240,X,base year is 2015
ZAF,2011-04-01,2011-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2011,2011,Index,79.666930,X,base year is 2015
ZAF,2012-04-01,2012-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2012,2012,Index,84.662990,X,base year is 2015
ZAF,2013-04-01,2013-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2013,2013,Index,89.524020,X,base year is 2015
ZAF,2014-04-01,2014-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2014,2014,Index,95.195230,X,base year is 2015
ZAF,2015-04-01,2015-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2015,2015,Index,99.516140,X,base year is 2015
ZAF,2016-04-01,2016-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2016,2016,Index,105.997500,X,base year is 2015
ZAF,2017-04-01,2017-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2017,2017,Index,111.533700,X,base year is 2015
ZAF,2018-04-01,2018-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2018,2018,Index,116.259700,X,base year is 2015
ZAF,2019-04-01,2019-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2019,2019,Index,121.390800,X,base year is 2015
ZAF,2020-04-01,2020-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2020,2020,Index,124.901500,X,base year is 2015
ZAF,2021-04-01,2021-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2021,2021,Index,130.572800,X,base year is 2015
ZAF,2022-04-01,2022-04-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2022,2022,Index,138.404400,X,base year is 2015
ZAF,2000-05-01,2000-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2000,2000,Index,45.668720,X,base year is 2015
ZAF,2001-05-01,2001-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2001,2001,Index,48.612130,X,base year is 2015
ZAF,2002-05-01,2002-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2002,2002,Index,52.371870,X,base year is 2015
ZAF,2003-05-01,2003-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2003,2003,Index,56.814710,X,base year is 2015
ZAF,2004-05-01,2004-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2004,2004,Index,55.789970,X,base year is 2015
ZAF,2005-05-01,2005-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2005,2005,Index,56.835340,X,base year is 2015
ZAF,2006-05-01,2006-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2006,2006,Index,58.217710,X,base year is 2015
ZAF,2007-05-01,2007-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2007,2007,Index,61.738970,X,base year is 2015
ZAF,2008-05-01,2008-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2008,2008,Index,67.784400,X,base year is 2015
ZAF,2009-05-01,2009-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2009,2009,Index,73.455610,X,base year is 2015
ZAF,2010-05-01,2010-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2010,2010,Index,76.561270,X,base year is 2015
ZAF,2011-05-01,2011-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2011,2011,Index,80.072010,X,base year is 2015
ZAF,2012-05-01,2012-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2012,2012,Index,84.662990,X,base year is 2015
ZAF,2013-05-01,2013-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2013,2013,Index,89.388990,X,base year is 2015
ZAF,2014-05-01,2014-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2014,2014,Index,95.465290,X,base year is 2015
ZAF,2015-05-01,2015-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2015,2015,Index,99.651180,X,base year is 2015
ZAF,2016-05-01,2016-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2016,2016,Index,106.132600,X,base year is 2015
ZAF,2017-05-01,2017-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2017,2017,Index,111.803800,X,base year is 2015
ZAF,2018-05-01,2018-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2018,2018,Index,116.664800,X,base year is 2015
ZAF,2019-05-01,2019-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2019,2019,Index,121.795900,X,base year is 2015
ZAF,2020-05-01,2020-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2020,2020,Index,124.226400,X,base year is 2015
ZAF,2021-05-01,2021-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2021,2021,Index,130.707800,X,base year is 2015
ZAF,2022-05-01,2022-05-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2022,2022,Index,139.349600,X,base year is 2015
ZAF,2000-06-01,2000-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2000,2000,Index,45.944670,X,base year is 2015
ZAF,2001-06-01,2001-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2001,2001,Index,48.842080,X,base year is 2015
ZAF,2002-06-01,2002-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2002,2002,Index,52.818900,X,base year is 2015
ZAF,2003-06-01,2003-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2003,2003,Index,56.711550,X,base year is 2015
ZAF,2004-06-01,2004-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2004,2004,Index,55.838110,X,base year is 2015
ZAF,2005-06-01,2005-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2005,2005,Index,56.718430,X,base year is 2015
ZAF,2006-06-01,2006-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2006,2006,Index,58.644120,X,base year is 2015
ZAF,2007-06-01,2007-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2007,2007,Index,62.179130,X,base year is 2015
ZAF,2008-06-01,2008-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2008,2008,Index,68.729610,X,base year is 2015
ZAF,2009-06-01,2009-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2009,2009,Index,73.725670,X,base year is 2015
ZAF,2010-06-01,2010-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2010,2010,Index,76.561270,X,base year is 2015
ZAF,2011-06-01,2011-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2011,2011,Index,80.477100,X,base year is 2015
ZAF,2012-06-01,2012-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2012,2012,Index,85.068080,X,base year is 2015
ZAF,2013-06-01,2013-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2013,2013,Index,89.659050,X,base year is 2015
ZAF,2014-06-01,2014-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2014,2014,Index,95.735340,X,base year is 2015
ZAF,2015-06-01,2015-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2015,2015,Index,100.191300,X,base year is 2015
ZAF,2016-06-01,2016-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2016,2016,Index,106.672700,X,base year is 2015
ZAF,2017-06-01,2017-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2017,2017,Index,112.073800,X,base year is 2015
ZAF,2018-06-01,2018-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2018,2018,Index,116.934800,X,base year is 2015
ZAF,2019-06-01,2019-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2019,2019,Index,122.201000,X,base year is 2015
ZAF,2020-06-01,2020-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2020,2020,Index,124.766500,X,base year is 2015
ZAF,2021-06-01,2021-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2021,2021,Index,131.112900,X,base year is 2015
ZAF,2022-06-01,2022-06-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2022,2022,Index,140.834900,X,base year is 2015
ZAF,2000-07-01,2000-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2000,2000,Index,46.358580,X,base year is 2015
ZAF,2001-07-01,2001-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2001,2001,Index,48.796090,X,base year is 2015
ZAF,2002-07-01,2002-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2002,2002,Index,53.657960,X,base year is 2015
ZAF,2003-07-01,2003-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2003,2003,Index,56.422700,X,base year is 2015
ZAF,2004-07-01,2004-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2004,2004,Index,55.948150,X,base year is 2015
ZAF,2005-07-01,2005-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2005,2005,Index,57.137950,X,base year is 2015
ZAF,2006-07-01,2006-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2006,2006,Index,59.049880,X,base year is 2015
ZAF,2007-07-01,2007-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2007,2007,Index,62.715570,X,base year is 2015
ZAF,2008-07-01,2008-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2008,2008,Index,69.809840,X,base year is 2015
ZAF,2009-07-01,2009-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2009,2009,Index,74.400810,X,base year is 2015
ZAF,2010-07-01,2010-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2010,2010,Index,77.101390,X,base year is 2015
ZAF,2011-07-01,2011-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2011,2011,Index,81.152240,X,base year is 2015
ZAF,2012-07-01,2012-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2012,2012,Index,85.068080,X,base year is 2015
ZAF,2013-07-01,2013-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2013,2013,Index,90.604260,X,base year is 2015
ZAF,2014-07-01,2014-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2014,2014,Index,96.545520,X,base year is 2015
ZAF,2015-07-01,2015-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2015,2015,Index,101.001500,X,base year is 2015
ZAF,2016-07-01,2016-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2016,2016,Index,107.617900,X,base year is 2015
ZAF,2017-07-01,2017-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2017,2017,Index,112.208800,X,base year is 2015
ZAF,2018-07-01,2018-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2018,2018,Index,117.880100,X,base year is 2015
ZAF,2019-07-01,2019-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2019,2019,Index,122.606100,X,base year is 2015
ZAF,2020-07-01,2020-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2020,2020,Index,126.521900,X,base year is 2015
ZAF,2021-07-01,2021-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2021,2021,Index,132.463200,X,base year is 2015
ZAF,2022-07-01,2022-07-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2022,2022,Index,143.130400,X,base year is 2015
ZAF,2000-08-01,2000-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2000,2000,Index,46.542550,X,base year is 2015
ZAF,2001-08-01,2001-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2001,2001,Index,48.704110,X,base year is 2015
ZAF,2002-08-01,2002-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2002,2002,Index,53.946810,X,base year is 2015
ZAF,2003-08-01,2003-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2003,2003,Index,56.546490,X,base year is 2015
ZAF,2004-08-01,2004-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2004,2004,Index,55.838110,X,base year is 2015
ZAF,2005-08-01,2005-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2005,2005,Index,57.234230,X,base year is 2015
ZAF,2006-08-01,2006-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2006,2006,Index,59.455650,X,base year is 2015
ZAF,2007-08-01,2007-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2007,2007,Index,63.114460,X,base year is 2015
ZAF,2008-08-01,2008-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2008,2008,Index,70.214920,X,base year is 2015
ZAF,2009-08-01,2009-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2009,2009,Index,74.670870,X,base year is 2015
ZAF,2010-08-01,2010-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2010,2010,Index,77.101390,X,base year is 2015
ZAF,2011-08-01,2011-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2011,2011,Index,81.152240,X,base year is 2015
ZAF,2012-08-01,2012-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2012,2012,Index,85.473160,X,base year is 2015
ZAF,2013-08-01,2013-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2013,2013,Index,90.874310,X,base year is 2015
ZAF,2014-08-01,2014-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2014,2014,Index,96.815570,X,base year is 2015
ZAF,2015-08-01,2015-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2015,2015,Index,101.136500,X,base year is 2015
ZAF,2016-08-01,2016-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2016,2016,Index,107.482800,X,base year is 2015
ZAF,2017-08-01,2017-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2017,2017,Index,112.343900,X,base year is 2015
ZAF,2018-08-01,2018-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2018,2018,Index,117.745000,X,base year is 2015
ZAF,2019-08-01,2019-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2019,2019,Index,122.876100,X,base year is 2015
ZAF,2020-08-01,2020-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2020,2020,Index,126.656900,X,base year is 2015
ZAF,2021-08-01,2021-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2021,2021,Index,133.003300,X,base year is 2015
ZAF,2022-08-01,2022-08-31,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2022,2022,Index,143.535500,X,base year is 2015
ZAF,2000-09-01,2000-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2000,2000,Index,46.772500,X,base year is 2015
ZAF,2001-09-01,2001-09-30,202,'710,South Africa,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2001,2001,Index,48.842080,X,base year is 2015
